"","X","n_occurrence","latitude","longitude","city","occurrence_type","carteira","bolsa_ou_mochila","celular","documentos","notebook","tablet","mp4_ou_ipod","cartao_de_credito","outros","relogio","equipamento_de_som","tv","dvd","som","moveis","computador","estepe","bicicleta","dinheiro","date","time","suburb"
"550",550,42604,-22.8806512,-43.1088671,"Niteroi","Furto ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2014-12-12","19:45","São Lourenço"
"551",551,42749,-22.8947382,-43.0356351,"Niteroi","Roubo ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2014-12-15","14:30","Matapaca"
"552",552,43051,-22.9162015,-43.0849544,"Niteroi","Roubo ",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2014-12-20","10:00","São Francisco"
"553",553,43054,-22.9158653,-43.0871202,"Niteroi","Roubo ",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2014-12-20","10:00","São Francisco"
"554",554,43074,-22.9190381,-43.0516422,"Niteroi","Roubo ",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2014-09-22","23:00","Jacaré"
"555",555,43108,-22.9143538,-43.0887536,"Niteroi","Roubo ",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2014-12-21","18:00","São Francisco"
"556",556,43120,-22.9127211,-43.0787282,"Niteroi","Roubo ",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2014-12-22","07:00","Cachoeira"
"557",557,43121,-22.9046951,-43.1140874,"Niteroi","Roubo ",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2014-12-22","08:00","Icaraí"
"558",558,43389,-22.9074969,-43.1285804,"Niteroi","Roubo ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"2014-12-28","20:00","Boa Viagem"
"559",559,43393,-22.8948622,-43.1221689,"Niteroi","Furto ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"2014-12-28","17:30","Centro"
"560",560,43397,-22.8932962,-43.1238048,"Niteroi","Furto ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2014-12-29","15:30","Centro"
"561",561,43602,-22.910142,-42.9874479,"Niteroi","Roubo ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2014-11-12","18:15","Várzea das Moças"
"562",562,43862,-22.9173032,-43.0924304,"Niteroi","Roubo ",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2015-01-06","11:00","São Francisco"
"563",563,43913,-22.9143538,-43.0887536,"Niteroi","Roubo ",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2015-01-06","17:30","São Francisco"
"564",564,43918,-22.916924,-43.0860082,"Niteroi","Roubo ",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2015-01-06","18:00","São Francisco"
"565",565,43990,-22.9158653,-43.0871202,"Niteroi","Roubo ",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2015-01-07","13:00","São Francisco"
"566",566,43993,-22.9170981,-43.0874046,"Niteroi","Roubo ",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2015-01-07","14:00","São Francisco"
"567",567,43996,-22.9181759,-43.0877283,"Niteroi","Roubo ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2015-01-07","15:00","São Francisco"
"568",568,44000,-22.9183616,-43.0889796,"Niteroi","Roubo ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2015-01-07","15:00","São Francisco"
"569",569,44004,-22.9138075,-43.0964394,"Niteroi","Roubo ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2015-01-07","15:00","Vital Brazil"
"570",570,44033,-22.9154602,-43.0891924,"Niteroi","Roubo ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2015-01-07","20:00","São Francisco"
"571",571,44034,-22.9158653,-43.0871202,"Niteroi","Roubo ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2015-01-07","20:00","São Francisco"
"572",572,44037,-22.9178279,-43.0909015,"Niteroi","Roubo ",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2015-01-07","21:30","São Francisco"
"573",573,44040,-22.9056745,-43.0972553,"Niteroi","Roubo ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2015-01-07","21:00","Vital Brazil"
"574",574,44132,-22.9151325,-43.0838878,"Niteroi","Roubo ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2015-01-08","22:00","São Francisco"
"575",575,44144,-22.9158792,-43.0883297,"Niteroi","Roubo ",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2015-01-08","00:00","São Francisco"
"576",576,44152,-22.9077817,-43.1058458,"Niteroi","Assalto a grupo ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2014-12-22","21:00","Icaraí"
"577",577,44165,-22.9161817,-43.0858844,"Niteroi","Roubo ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2015-01-09","11:00","São Francisco"
"578",578,44166,-22.9155506,-43.0850751,"Niteroi","Roubo ",FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2015-01-07","11:00","São Francisco"
"579",579,44168,-22.9154602,-43.0891924,"Niteroi","Roubo ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2015-01-08","11:00","São Francisco"
"580",580,44188,-22.8997859,-43.1259032,"Niteroi","Furto ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2014-05-08","15:00","Ingá"
"581",581,44189,-22.9020911,-43.111876,"Niteroi","Roubo ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2014-04-15","18:00","Icaraí"
"582",582,44308,-22.9064311,-43.1073744,"Niteroi","Furto ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2014-05-14","06:15","Icaraí"
"583",583,44314,-22.9158653,-43.0871202,"Niteroi","Roubo ",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2015-01-11","15:00","São Francisco"
"584",584,44319,-22.9150487,-43.0900309,"Niteroi","Roubo ",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2015-01-11","17:00","São Francisco"
"585",585,44320,-22.914177,-43.0843222,"Niteroi","Roubo ",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2015-01-11","18:00","São Francisco"
"586",586,44327,-22.9187333,-43.091391,"Niteroi","Roubo ",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2015-01-11","21:00","São Francisco"
"587",587,44328,-22.9206591,-43.08833,"Niteroi","Roubo ",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2015-01-11","21:00","São Francisco"
"588",588,44503,-22.9421733,-43.0559634,"Niteroi","Roubo de Ve�culo ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2014-12-09","19:00","Jacaré"
"589",589,44504,-22.9423438,-43.0558866,"Niteroi","Roubo de Ve�culo ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2014-12-09","19:00","Jacaré"
"590",590,44534,-22.904798,-43.1223386,"Niteroi","Furto ",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2014-11-18","16:00","Ingá"
"591",591,44679,-22.9151169,-43.0876739,"Niteroi","Furto ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2015-01-17","15:00","São Francisco"
"592",592,44705,-22.9145032,-43.0880228,"Niteroi","Roubo ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2015-01-18","11:00","São Francisco"
"593",593,44783,-22.8976345,-43.104087,"Niteroi","Roubo ",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2015-01-19","13:00","Santa Rosa"
"594",594,44910,-22.8920377,-43.1238425,"Niteroi","Furto ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2015-01-20","23:00","Centro"
"595",595,44967,-22.9000665,-43.1286456,"Niteroi","Roubo ",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2015-01-19","12:30","Ingá"
"596",596,44990,-22.8828392,-43.0274682,"Niteroi","Roubo ",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2015-01-22","19:30","Vila Progresso"
"597",597,45107,-22.9172926,-43.0846962,"Niteroi","Roubo ",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2015-01-25","12:00","São Francisco"
"598",598,45141,-22.9144186,-43.0880709,"Niteroi","Roubo ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2015-01-25","20:00","São Francisco"
"599",599,45327,-22.9150430731707,-43.1086688897423,"Niteroi","Roubo ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2015-01-27","10:10","Icaraí"
"600",600,45417,-22.9176652,-43.0939024,"Niteroi","Roubo ",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2015-01-29","23:00","São Francisco"
"601",601,45667,-22.9029917,-43.1010727,"Niteroi","Roubo ",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2014-10-20","06:15","Santa Rosa"
"602",602,45671,-22.8856114,-43.1216791,"Niteroi","Furto ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2015-01-30","12:45","Centro"
"603",603,45788,-22.9085523,-43.1011898,"Niteroi","Roubo de Ve�culo ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2015-02-05","01:45","Vital Brazil"
"604",604,45991,-22.9072393,-43.1010355,"Niteroi","Roubo ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2015-02-09","21:30","Vital Brazil"
"605",605,46176,-22.9158653,-43.0871202,"Niteroi","Arrombamento Domiciliar ",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"2015-02-13","14:00","São Francisco"
"606",606,46177,-22.9162015,-43.0849544,"Niteroi","Roubo ",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2015-02-13","14:00","São Francisco"
"607",607,46204,-22.9117988,-43.0747104,"Niteroi","Roubo ",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2015-02-14","05:00","Cachoeira"
"608",608,46215,-22.9155783,-43.0862354,"Niteroi","Arrombamento Domiciliar ",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2015-02-14","16:00","São Francisco"
"609",609,46229,-22.9129216,-43.0882013,"Niteroi","Roubo ",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2015-02-14","20:00","São Francisco"
"610",610,46246,-22.9138416,-43.0881858,"Niteroi","Roubo ",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"2015-02-15","12:00","São Francisco"
"611",611,46253,-22.9151567,-43.0880147,"Niteroi","Furto ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2015-02-15","14:00","São Francisco"
"612",612,46276,-22.9064422,-43.0425513,"Niteroi","Roubo ",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2015-02-15","09:00","Pendotiba"
"613",613,46279,-22.9184957072372,-43.0892947896652,"Niteroi","Roubo ",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"2015-02-16","04:36","São Francisco"
"614",614,46290,-22.8952264497961,-43.1159454928055,"Niteroi","Sequestro Rel�mpago ",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2014-05-25","20:00","Centro"
"615",615,46351,-22.9159049,-43.0882155,"Niteroi","Arrombamento Domiciliar ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2015-02-18","20:00","São Francisco"
"616",616,46379,-22.9158653,-43.0871202,"Niteroi","Roubo ",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"2015-02-19","15:00","São Francisco"
"617",617,46383,-22.9162015,-43.0849544,"Niteroi","Arrombamento Domiciliar ",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2015-02-18","18:00","São Francisco"
"618",618,46395,-22.9001492,-43.1273886,"Niteroi","Assalto a grupo ",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2015-02-19","17:00","Ingá"
"619",619,46424,-22.9131591,-43.082203,"Niteroi","Roubo ",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2015-02-20","20:00","Cachoeira"
"620",620,46425,-22.9136286,-43.0861488,"Niteroi","Roubo ",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2015-02-20","21:00","São Francisco"
"621",621,46429,-22.8912901,-43.1239871,"Niteroi","Furto ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2015-02-20","21:45","Centro"
"622",622,46484,-22.8983955478244,-43.11196636491,"Niteroi","Furto ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2015-02-21","16:40","Icaraí"
"623",623,46540,-22.8942934,-43.1221139,"Niteroi","Roubo ",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2014-10-11","05:00","Centro"
"624",624,46566,-22.8834743,-43.1262517,"Niteroi","Roubo ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2015-02-23","21:30","Ponta d'Areia"
"625",625,46566,-22.8834743,-43.1262517,"Niteroi","Roubo ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2015-02-23","21:30","Ponta d'Areia"
"626",626,46566,-22.8834743,-43.1262517,"Niteroi","Roubo ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2015-02-23","21:30","Ponta d'Areia"
"627",627,46761,-22.8919024460865,-43.11852620979,"Niteroi","Furto ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2015-02-24","14:30","Centro"
"628",628,46783,-22.8956601,-43.1243765,"Niteroi","Assalto a grupo ",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2014-11-13","01:00","Ingá"
"629",629,46858,-22.9146862,-43.0827741,"Niteroi","Furto ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2015-03-04","06:15","Cachoeira"
"630",630,46860,-22.9187161,-43.0894311,"Niteroi","Furto ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2015-03-05","10:30","São Francisco"
"631",631,46906,-22.9134850044162,-43.0860177460371,"Niteroi","Roubo ",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2015-03-07","17:08","São Francisco"
"632",632,46906,-22.9134850044162,-43.0860177460371,"Niteroi","Roubo ",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2015-03-07","17:08","São Francisco"
"633",633,46906,-22.9134850044162,-43.0860177460371,"Niteroi","Roubo ",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2015-03-07","17:08","São Francisco"
"634",634,46906,-22.9134850044162,-43.0860177460371,"Niteroi","Roubo ",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2015-03-07","17:08","São Francisco"
"635",635,46906,-22.9134850044162,-43.0860177460371,"Niteroi","Roubo ",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2015-03-07","17:08","São Francisco"
"636",636,46906,-22.9134850044162,-43.0860177460371,"Niteroi","Roubo ",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2015-03-07","17:08","São Francisco"
"637",637,46912,-22.9143488893172,-43.0886628758254,"Niteroi","Arrombamento Domiciliar ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"2015-03-07","17:41","São Francisco"
"638",638,47075,-22.92948,-43.011524,"Niteroi","Roubo ",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2015-03-14","18:19","Engenho do Mato"
"639",639,47076,-22.9302704855199,-43.0107837102865,"Niteroi","Roubo ",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2015-03-12","18:18","Engenho do Mato"
"640",640,47250,-22.9464355,-43.0321117,"Niteroi","Roubo ",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2015-03-13","22:00","Jacaré"
"641",641,47259,-22.9131591,-43.082203,"Niteroi","Roubo de Ve�culo ",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2015-03-15","23:00","Cachoeira"
